year	week	away_team	home_team	away_score	home_score
10	6	171	257	-1	-1
10	6	172	236	-1	-1
10	6	173	170	-1	-1
10	6	174	169	-1	-1
10	6	175	98	-1	-1
10	6	176	179	-1	-1
10	6	178	117	-1	-1
10	6	183	233	-1	-1
10	6	185	182	-1	-1
10	6	187	79	-1	-1
10	6	190	197	-1	-1
10	6	193	194	-1	-1
10	6	196	191	-1	-1
10	6	198	189	-1	-1
10	6	199	204	-1	-1
10	6	201	202	-1	-1
10	6	205	200	-1	-1
10	6	207	209	-1	-1
10	6	213	219	-1	-1
10	6	216	215	-1	-1
10	6	217	214	-1	-1
10	6	220	223	-1	-1
10	6	224	231	-1	-1
10	6	225	228	-1	-1
10	6	229	226	-1	-1
10	6	232	237	-1	-1
10	6	234	65	-1	-1
10	6	235	184	-1	-1
10	6	238	181	-1	-1
10	6	239	288	-1	-1
10	6	240	241	-1	-1
10	6	242	180	-1	-1
10	6	243	222	-1	-1
10	6	249	248	-1	-1
10	6	250	247	-1	-1
10	6	251	246	-1	-1
10	6	254	255	-1	-1
10	6	258	263	-1	-1
10	6	260	261	-1	-1
10	6	262	259	-1	-1
10	6	264	177	-1	-1
10	6	265	291	-1	-1
10	6	267	270	-1	-1
10	6	272	266	-1	-1
10	6	273	271	-1	-1
10	6	274	279	-1	-1
10	6	275	278	-1	-1
10	6	277	167	-1	-1
10	6	280	285	-1	-1
10	6	281	284	-1	-1
10	6	282	283	-1	-1
10	6	292	188	-1	-1
10	7	32	37	-1	-1
10	7	33	36	-1	-1
10	7	34	35	-1	-1
10	7	40	42	-1	-1
10	7	43	38	-1	-1
10	7	50	51	-1	-1
10	7	52	47	-1	-1
10	7	54	49	-1	-1
10	7	58	57	-1	-1
10	7	59	56	-1	-1
10	7	60	48	-1	-1
10	7	61	46	-1	-1
10	7	64	66	-1	-1
10	7	65	63	-1	-1
10	7	67	74	-1	-1
10	7	68	72	-1	-1
10	7	69	70	-1	-1
10	7	73	75	-1	-1
10	7	77	79	-1	-1
10	7	78	80	-1	-1
10	7	81	83	-1	-1
10	7	82	86	-1	-1
10	7	84	98	-1	-1
10	7	85	104	-1	-1
10	7	87	287	-1	-1
10	7	91	55	-1	-1
10	7	92	99	-1	-1
10	7	93	45	-1	-1
10	7	94	100	-1	-1
10	7	101	105	-1	-1
10	7	103	62	-1	-1
10	7	110	102	-1	-1
10	7	111	108	-1	-1
10	7	112	107	-1	-1
10	7	114	121	-1	-1
10	7	115	120	-1	-1
10	7	116	97	-1	-1
10	7	117	118	-1	-1
10	7	119	96	-1	-1
10	7	122	123	-1	-1
10	7	124	125	-1	-1
10	7	127	132	-1	-1
10	7	129	130	-1	-1
10	7	133	128	-1	-1
10	7	136	126	-1	-1
10	7	137	134	-1	-1
10	7	140	142	-1	-1
10	7	143	141	-1	-1
10	7	144	139	-1	-1
10	7	145	149	-1	-1
10	7	147	150	-1	-1
10	7	154	88	-1	-1
10	7	155	159	-1	-1
10	7	156	162	-1	-1
10	7	157	90	-1	-1
10	7	158	153	-1	-1
10	7	160	161	-1	-1
10	7	163	289	-1	-1
10	7	165	286	-1	-1
10	7	169	176	-1	-1
10	7	171	174	-1	-1
10	7	172	173	-1	-1
10	7	175	180	-1	-1
10	7	177	178	-1	-1
10	7	189	197	-1	-1
10	7	192	195	-1	-1
10	7	196	194	-1	-1
10	7	198	191	-1	-1
10	7	200	199	-1	-1
10	7	202	205	-1	-1
10	7	204	203	-1	-1
10	7	206	201	-1	-1
10	7	207	210	-1	-1
10	7	208	212	-1	-1
10	7	211	185	-1	-1
10	7	216	217	-1	-1
10	7	218	213	-1	-1
10	7	220	186	-1	-1
10	7	221	222	-1	-1
10	7	223	234	-1	-1
10	7	225	224	-1	-1
10	7	227	167	-1	-1
10	7	229	228	-1	-1
10	7	231	226	-1	-1
10	7	236	183	-1	-1
10	7	245	239	-1	-1
10	7	246	253	-1	-1
10	7	247	252	-1	-1
10	7	248	251	-1	-1
10	7	249	250	-1	-1
10	7	256	255	-1	-1
10	7	258	259	-1	-1
10	7	260	263	-1	-1
10	7	262	261	-1	-1
10	7	264	257	-1	-1
10	7	266	271	-1	-1
10	7	268	267	-1	-1
10	7	269	184	-1	-1
10	7	270	272	-1	-1
10	7	274	275	-1	-1
10	7	276	277	-1	-1
10	7	280	281	-1	-1
10	7	284	282	-1	-1
10	7	285	283	-1	-1
10	7	288	168	-1	-1
10	7	290	164	-1	-1
10	7	292	190	-1	-1
10	8	36	35	-1	-1
10	8	37	41	-1	-1
10	8	42	33	-1	-1
10	8	44	39	-1	-1
10	8	45	38	-1	-1
10	8	46	64	-1	-1
10	8	47	53	-1	-1
10	8	49	48	-1	-1
10	8	50	55	-1	-1
10	8	52	51	-1	-1
10	8	54	91	-1	-1
10	8	56	61	-1	-1
10	8	57	60	-1	-1
10	8	58	59	-1	-1
10	8	62	65	-1	-1
10	8	63	97	-1	-1
10	8	74	69	-1	-1
10	8	75	67	-1	-1
10	8	76	68	-1	-1
10	8	77	72	-1	-1
10	8	79	71	-1	-1
10	8	80	73	-1	-1
10	8	83	82	-1	-1
10	8	86	287	-1	-1
10	8	87	81	-1	-1
10	8	88	156	-1	-1
10	8	90	158	-1	-1
10	8	92	84	-1	-1
10	8	93	89	-1	-1
10	8	96	101	-1	-1
10	8	98	95	-1	-1
10	8	107	113	-1	-1
10	8	108	104	-1	-1
10	8	109	105	-1	-1
10	8	110	106	-1	-1
10	8	112	103	-1	-1
10	8	114	78	-1	-1
10	8	115	111	-1	-1
10	8	119	118	-1	-1
10	8	120	117	-1	-1
10	8	121	116	-1	-1
10	8	124	122	-1	-1
10	8	125	123	-1	-1
10	8	126	137	-1	-1
10	8	128	136	-1	-1
10	8	130	133	-1	-1
10	8	131	129	-1	-1
10	8	134	99	-1	-1
10	8	135	127	-1	-1
10	8	139	147	-1	-1
10	8	140	138	-1	-1
10	8	141	40	-1	-1
10	8	143	148	-1	-1
10	8	145	144	-1	-1
10	8	146	142	-1	-1
10	8	149	151	-1	-1
10	8	152	155	-1	-1
10	8	153	160	-1	-1
10	8	157	159	-1	-1
10	8	161	162	-1	-1
10	8	165	241	-1	-1
10	8	166	94	-1	-1
10	8	170	175	-1	-1
10	8	176	171	-1	-1
10	8	178	169	-1	-1
10	8	179	177	-1	-1
10	8	183	235	-1	-1
10	8	186	232	-1	-1
10	8	187	188	-1	-1
10	8	191	194	-1	-1
10	8	195	193	-1	-1
10	8	197	192	-1	-1
10	8	198	185	-1	-1
10	8	202	200	-1	-1
10	8	203	206	-1	-1
10	8	208	190	-1	-1
10	8	209	196	-1	-1
10	8	212	211	-1	-1
10	8	213	220	-1	-1
10	8	215	218	-1	-1
10	8	217	102	-1	-1
10	8	219	234	-1	-1
10	8	222	214	-1	-1
10	8	223	221	-1	-1
10	8	225	239	-1	-1
10	8	226	224	-1	-1
10	8	227	230	-1	-1
10	8	228	204	-1	-1
10	8	231	229	-1	-1
10	8	233	184	-1	-1
10	8	236	181	-1	-1
10	8	237	238	-1	-1
10	8	242	245	-1	-1
10	8	244	243	-1	-1
10	8	246	248	-1	-1
10	8	251	250	-1	-1
10	8	253	256	-1	-1
10	8	254	249	-1	-1
10	8	255	247	-1	-1
10	8	257	265	-1	-1
10	8	259	264	-1	-1
10	8	263	262	-1	-1
10	8	266	267	-1	-1
10	8	271	270	-1	-1
10	8	272	269	-1	-1
10	8	273	268	-1	-1
10	8	278	276	-1	-1
10	8	279	277	-1	-1
10	8	281	274	-1	-1
10	8	282	285	-1	-1
10	8	284	280	-1	-1
10	8	286	168	-1	-1
10	8	290	163	-1	-1
10	8	292	182	-1	-1
10	9	35	38	-1	-1
10	9	37	34	-1	-1
10	9	39	32	-1	-1
10	9	40	43	-1	-1
10	9	44	36	-1	-1
10	9	45	96	-1	-1
10	9	55	47	-1	-1
10	9	60	59	-1	-1
10	9	61	58	-1	-1
10	9	63	57	-1	-1
10	9	64	56	-1	-1
10	9	66	46	-1	-1
10	9	68	100	-1	-1
10	9	69	78	-1	-1
10	9	70	77	-1	-1
10	9	71	73	-1	-1
10	9	75	80	-1	-1
10	9	76	79	-1	-1
10	9	81	89	-1	-1
10	9	83	93	-1	-1
10	9	84	86	-1	-1
10	9	85	154	-1	-1
10	9	94	82	-1	-1
10	9	95	52	-1	-1
10	9	97	65	-1	-1
10	9	98	166	-1	-1
10	9	99	41	-1	-1
10	9	101	72	-1	-1
10	9	103	107	-1	-1
10	9	104	155	-1	-1
10	9	105	111	-1	-1
10	9	106	113	-1	-1
10	9	108	139	-1	-1
10	9	109	102	-1	-1
10	9	110	112	-1	-1
10	9	116	153	-1	-1
10	9	117	123	-1	-1
10	9	118	121	-1	-1
10	9	119	120	-1	-1
10	9	122	125	-1	-1
10	9	124	114	-1	-1
10	9	127	137	-1	-1
10	9	132	129	-1	-1
10	9	133	131	-1	-1
10	9	136	130	-1	-1
10	9	138	144	-1	-1
10	9	141	146	-1	-1
10	9	142	149	-1	-1
10	9	145	140	-1	-1
10	9	148	150	-1	-1
10	9	151	143	-1	-1
10	9	159	90	-1	-1
10	9	160	158	-1	-1
10	9	161	157	-1	-1
10	9	162	152	-1	-1
10	9	163	291	-1	-1
10	9	164	289	-1	-1
10	9	167	243	-1	-1
10	9	174	173	-1	-1
10	9	175	172	-1	-1
10	9	176	170	-1	-1
10	9	179	169	-1	-1
10	9	180	178	-1	-1
10	9	181	237	-1	-1
10	9	183	238	-1	-1
10	9	184	236	-1	-1
10	9	185	187	-1	-1
10	9	188	194	-1	-1
10	9	190	182	-1	-1
10	9	192	292	-1	-1
10	9	193	196	-1	-1
10	9	195	197	-1	-1
10	9	201	199	-1	-1
10	9	202	206	-1	-1
10	9	204	205	-1	-1
10	9	208	211	-1	-1
10	9	209	210	-1	-1
10	9	212	207	-1	-1
10	9	214	219	-1	-1
10	9	218	217	-1	-1
10	9	220	215	-1	-1
10	9	221	216	-1	-1
10	9	223	213	-1	-1
10	9	228	231	-1	-1
10	9	229	230	-1	-1
10	9	232	233	-1	-1
10	9	234	222	-1	-1
10	9	239	240	-1	-1
10	9	241	242	-1	-1
10	9	244	50	-1	-1
10	9	247	251	-1	-1
10	9	248	250	-1	-1
10	9	252	249	-1	-1
10	9	256	254	-1	-1
10	9	257	259	-1	-1
10	9	264	261	-1	-1
10	9	265	258	-1	-1
10	9	269	267	-1	-1
10	9	270	273	-1	-1
10	9	276	279	-1	-1
10	9	277	275	-1	-1
10	9	280	282	-1	-1
10	9	283	281	-1	-1
10	9	285	290	-1	-1
10	9	288	165	-1	-1
10	10	34	39	-1	-1
10	10	35	32	-1	-1
10	10	37	36	-1	-1
10	10	38	33	-1	-1
10	10	40	88	-1	-1
10	10	41	77	-1	-1
10	10	45	43	-1	-1
10	10	47	50	-1	-1
10	10	48	63	-1	-1
10	10	49	83	-1	-1
10	10	51	89	-1	-1
10	10	52	53	-1	-1
10	10	54	55	-1	-1
10	10	57	65	-1	-1
10	10	60	61	-1	-1
10	10	66	62	-1	-1
10	10	67	42	-1	-1
10	10	70	76	-1	-1
10	10	72	75	-1	-1
10	10	73	69	-1	-1
10	10	78	74	-1	-1
10	10	79	68	-1	-1
10	10	81	93	-1	-1
10	10	82	98	-1	-1
10	10	86	94	-1	-1
10	10	87	91	-1	-1
10	10	90	160	-1	-1
10	10	95	92	-1	-1
10	10	99	152	-1	-1
10	10	101	100	-1	-1
10	10	102	105	-1	-1
10	10	103	134	-1	-1
10	10	104	111	-1	-1
10	10	107	106	-1	-1
10	10	108	109	-1	-1
10	10	110	120	-1	-1
10	10	113	59	-1	-1
10	10	114	122	-1	-1
10	10	116	124	-1	-1
10	10	118	97	-1	-1
10	10	123	115	-1	-1
10	10	125	117	-1	-1
10	10	126	128	-1	-1
10	10	127	136	-1	-1
10	10	129	135	-1	-1
10	10	131	132	-1	-1
10	10	133	96	-1	-1
10	10	145	138	-1	-1
10	10	147	144	-1	-1
10	10	148	141	-1	-1
10	10	149	146	-1	-1
10	10	150	139	-1	-1
10	10	151	142	-1	-1
10	10	155	85	-1	-1
10	10	156	154	-1	-1
10	10	157	153	-1	-1
10	10	159	161	-1	-1
10	10	164	184	-1	-1
10	10	165	290	-1	-1
10	10	168	289	-1	-1
10	10	171	179	-1	-1
10	10	173	176	-1	-1
10	10	174	175	-1	-1
10	10	177	180	-1	-1
10	10	178	170	-1	-1
10	10	182	192	-1	-1
10	10	186	235	-1	-1
10	10	187	190	-1	-1
10	10	189	185	-1	-1
10	10	191	188	-1	-1
10	10	194	167	-1	-1
10	10	198	202	-1	-1
10	10	199	193	-1	-1
10	10	200	204	-1	-1
10	10	201	203	-1	-1
10	10	207	208	-1	-1
10	10	212	210	-1	-1
10	10	214	218	-1	-1
10	10	215	223	-1	-1
10	10	217	220	-1	-1
10	10	219	216	-1	-1
10	10	221	234	-1	-1
10	10	224	227	-1	-1
10	10	225	229	-1	-1
10	10	226	228	-1	-1
10	10	231	230	-1	-1
10	10	232	213	-1	-1
10	10	237	183	-1	-1
10	10	242	240	-1	-1
10	10	244	245	-1	-1
10	10	250	253	-1	-1
10	10	251	252	-1	-1
10	10	254	247	-1	-1
10	10	255	249	-1	-1
10	10	256	246	-1	-1
10	10	259	265	-1	-1
10	10	260	258	-1	-1
10	10	262	238	-1	-1
10	10	263	264	-1	-1
10	10	266	269	-1	-1
10	10	268	270	-1	-1
10	10	271	272	-1	-1
10	10	275	279	-1	-1
10	10	277	280	-1	-1
10	10	278	274	-1	-1
10	10	281	285	-1	-1
10	10	282	276	-1	-1
10	10	283	284	-1	-1
10	10	287	84	-1	-1
10	10	288	286	-1	-1
10	10	292	195	-1	-1
10	11	32	34	-1	-1
10	11	38	37	-1	-1
10	11	39	36	-1	-1
10	11	40	45	-1	-1
10	11	42	44	-1	-1
10	11	43	41	-1	-1
10	11	46	60	-1	-1
10	11	47	87	-1	-1
10	11	50	112	-1	-1
10	11	54	53	-1	-1
10	11	55	52	-1	-1
10	11	56	66	-1	-1
10	11	58	64	-1	-1
10	11	59	63	-1	-1
10	11	62	97	-1	-1
10	11	65	48	-1	-1
10	11	67	78	-1	-1
10	11	69	75	-1	-1
10	11	71	70	-1	-1
10	11	74	106	-1	-1
10	11	76	80	-1	-1
10	11	83	51	-1	-1
10	11	85	156	-1	-1
10	11	89	49	-1	-1
10	11	91	81	-1	-1
10	11	98	86	-1	-1
10	11	100	93	-1	-1
10	11	102	108	-1	-1
10	11	103	110	-1	-1
10	11	105	104	-1	-1
10	11	111	109	-1	-1
10	11	115	125	-1	-1
10	11	121	120	-1	-1
10	11	122	117	-1	-1
10	11	123	119	-1	-1
10	11	124	118	-1	-1
10	11	128	130	-1	-1
10	11	129	116	-1	-1
10	11	133	132	-1	-1
10	11	134	127	-1	-1
10	11	135	131	-1	-1
10	11	136	137	-1	-1
10	11	138	147	-1	-1
10	11	139	101	-1	-1
10	11	143	142	-1	-1
10	11	148	151	-1	-1
10	11	150	140	-1	-1
10	11	152	88	-1	-1
10	11	153	159	-1	-1
10	11	154	90	-1	-1
10	11	155	162	-1	-1
10	11	157	158	-1	-1
10	11	163	165	-1	-1
10	11	166	84	-1	-1
10	11	167	268	-1	-1
10	11	169	177	-1	-1
10	11	170	180	-1	-1
10	11	174	172	-1	-1
10	11	176	175	-1	-1
10	11	181	184	-1	-1
10	11	182	196	-1	-1
10	11	183	212	-1	-1
10	11	185	191	-1	-1
10	11	190	189	-1	-1
10	11	192	187	-1	-1
10	11	197	193	-1	-1
10	11	198	168	-1	-1
10	11	201	200	-1	-1
10	11	203	199	-1	-1
10	11	206	205	-1	-1
10	11	210	208	-1	-1
10	11	211	209	-1	-1
10	11	214	234	-1	-1
10	11	215	221	-1	-1
10	11	216	222	-1	-1
10	11	218	219	-1	-1
10	11	223	217	-1	-1
10	11	228	224	-1	-1
10	11	229	227	-1	-1
10	11	230	226	-1	-1
10	11	235	233	-1	-1
10	11	236	232	-1	-1
10	11	238	186	-1	-1
10	11	239	242	-1	-1
10	11	240	244	-1	-1
10	11	241	243	-1	-1
10	11	246	254	-1	-1
10	11	253	248	-1	-1
10	11	255	251	-1	-1
10	11	261	257	-1	-1
10	11	265	260	-1	-1
10	11	267	271	-1	-1
10	11	269	273	-1	-1
10	11	270	266	-1	-1
10	11	277	278	-1	-1
10	11	280	283	-1	-1
10	11	282	281	-1	-1
10	11	285	284	-1	-1
10	11	287	92	-1	-1
10	11	289	288	-1	-1
10	11	290	286	-1	-1
10	11	291	164	-1	-1
10	12	32	42	-1	-1
10	12	33	41	-1	-1
10	12	35	43	-1	-1
10	12	38	39	-1	-1
10	12	44	40	-1	-1
10	12	48	97	-1	-1
10	12	49	93	-1	-1
10	12	53	83	-1	-1
10	12	54	57	-1	-1
10	12	55	89	-1	-1
10	12	63	61	-1	-1
10	12	64	60	-1	-1
10	12	65	59	-1	-1
10	12	66	58	-1	-1
10	12	68	75	-1	-1
10	12	71	72	-1	-1
10	12	73	74	-1	-1
10	12	77	78	-1	-1
10	12	79	94	-1	-1
10	12	80	67	-1	-1
10	12	82	81	-1	-1
10	12	84	95	-1	-1
10	12	86	37	-1	-1
10	12	87	50	-1	-1
10	12	88	155	-1	-1
10	12	91	47	-1	-1
10	12	92	166	-1	-1
10	12	98	287	-1	-1
10	12	99	151	-1	-1
10	12	101	51	-1	-1
10	12	104	107	-1	-1
10	12	105	96	-1	-1
10	12	109	106	-1	-1
10	12	110	111	-1	-1
10	12	113	112	-1	-1
10	12	114	116	-1	-1
10	12	118	62	-1	-1
10	12	119	117	-1	-1
10	12	122	115	-1	-1
10	12	123	121	-1	-1
10	12	127	131	-1	-1
10	12	130	126	-1	-1
10	12	132	136	-1	-1
10	12	133	135	-1	-1
10	12	137	129	-1	-1
10	12	140	144	-1	-1
10	12	141	149	-1	-1
10	12	142	148	-1	-1
10	12	143	146	-1	-1
10	12	145	56	-1	-1
10	12	152	154	-1	-1
10	12	158	156	-1	-1
10	12	159	85	-1	-1
10	12	160	100	-1	-1
10	12	161	34	-1	-1
10	12	162	90	-1	-1
10	12	165	291	-1	-1
10	12	168	164	-1	-1
10	12	169	171	-1	-1
10	12	170	174	-1	-1
10	12	172	178	-1	-1
10	12	179	173	-1	-1
10	12	180	176	-1	-1
10	12	182	193	-1	-1
10	12	187	195	-1	-1
10	12	189	188	-1	-1
10	12	191	190	-1	-1
10	12	194	185	-1	-1
10	12	196	198	-1	-1
10	12	197	292	-1	-1
10	12	199	202	-1	-1
10	12	200	203	-1	-1
10	12	205	201	-1	-1
10	12	206	204	-1	-1
10	12	209	208	-1	-1
10	12	210	254	-1	-1
10	12	211	207	-1	-1
10	12	213	221	-1	-1
10	12	220	219	-1	-1
10	12	222	218	-1	-1
10	12	224	229	-1	-1
10	12	226	227	-1	-1
10	12	228	230	-1	-1
10	12	231	225	-1	-1
10	12	232	181	-1	-1
10	12	233	238	-1	-1
10	12	234	216	-1	-1
10	12	235	236	-1	-1
10	12	237	186	-1	-1
10	12	242	244	-1	-1
10	12	243	239	-1	-1
10	12	245	241	-1	-1
10	12	248	256	-1	-1
10	12	249	247	-1	-1
10	12	250	246	-1	-1
10	12	253	252	-1	-1
10	12	257	263	-1	-1
10	12	258	262	-1	-1
10	12	259	261	-1	-1
10	12	260	264	-1	-1
10	12	268	286	-1	-1
10	12	271	269	-1	-1
10	12	273	272	-1	-1
10	12	274	277	-1	-1
10	12	276	275	-1	-1
10	12	279	278	-1	-1
10	12	281	266	-1	-1
10	12	289	290	-1	-1
10	13	36	66	-1	-1
10	13	41	45	-1	-1
10	13	42	34	-1	-1
10	13	43	33	-1	-1
10	13	44	32	-1	-1
10	13	49	35	-1	-1
10	13	50	91	-1	-1
10	13	52	87	-1	-1
10	13	58	46	-1	-1
10	13	62	48	-1	-1
10	13	63	64	-1	-1
10	13	75	74	-1	-1
10	13	76	72	-1	-1
10	13	77	71	-1	-1
10	13	78	73	-1	-1
10	13	79	70	-1	-1
10	13	80	69	-1	-1
10	13	84	82	-1	-1
10	13	86	144	-1	-1
10	13	88	161	-1	-1
10	13	89	53	-1	-1
10	13	93	51	-1	-1
10	13	94	287	-1	-1
10	13	99	68	-1	-1
10	13	101	122	-1	-1
10	13	103	102	-1	-1
10	13	104	110	-1	-1
10	13	106	108	-1	-1
10	13	107	67	-1	-1
10	13	112	105	-1	-1
10	13	113	109	-1	-1
10	13	117	115	-1	-1
10	13	118	114	-1	-1
10	13	120	124	-1	-1
10	13	125	121	-1	-1
10	13	128	134	-1	-1
10	13	131	137	-1	-1
10	13	132	126	-1	-1
10	13	136	135	-1	-1
10	13	140	139	-1	-1
10	13	145	150	-1	-1
10	13	147	143	-1	-1
10	13	148	146	-1	-1
10	13	151	141	-1	-1
10	13	153	155	-1	-1
10	13	154	157	-1	-1
10	13	158	138	-1	-1
10	13	159	40	-1	-1
10	13	160	152	-1	-1
10	13	164	288	-1	-1
10	13	166	95	-1	-1
10	13	171	173	-1	-1
10	13	175	179	-1	-1
10	13	177	170	-1	-1
10	13	178	174	-1	-1
10	13	180	172	-1	-1
10	13	181	235	-1	-1
10	13	184	237	-1	-1
10	13	186	183	-1	-1
10	13	187	292	-1	-1
10	13	188	197	-1	-1
10	13	189	192	-1	-1
10	13	191	85	-1	-1
10	13	193	198	-1	-1
10	13	203	205	-1	-1
10	13	204	202	-1	-1
10	13	206	200	-1	-1
10	13	209	212	-1	-1
10	13	210	211	-1	-1
10	13	213	215	-1	-1
10	13	219	223	-1	-1
10	13	221	214	-1	-1
10	13	222	220	-1	-1
10	13	226	225	-1	-1
10	13	227	231	-1	-1
10	13	230	224	-1	-1
10	13	234	218	-1	-1
10	13	238	236	-1	-1
10	13	239	244	-1	-1
10	13	240	201	-1	-1
10	13	243	245	-1	-1
10	13	252	256	-1	-1
10	13	253	255	-1	-1
10	13	261	265	-1	-1
10	13	262	260	-1	-1
10	13	263	259	-1	-1
10	13	264	258	-1	-1
10	13	267	273	-1	-1
10	13	272	268	-1	-1
10	13	276	270	-1	-1
10	13	279	282	-1	-1
10	13	280	274	-1	-1
10	13	283	277	-1	-1
10	13	284	275	-1	-1
10	13	285	278	-1	-1
10	13	286	163	-1	-1
10	13	289	165	-1	-1
10	13	291	168	-1	-1
10	14	32	40	-1	-1
10	14	33	45	-1	-1
10	14	34	44	-1	-1
10	14	41	35	-1	-1
10	14	42	38	-1	-1
10	14	43	37	-1	-1
10	14	46	56	-1	-1
10	14	48	59	-1	-1
10	14	51	166	-1	-1
10	14	53	93	-1	-1
10	14	55	134	-1	-1
10	14	58	69	-1	-1
10	14	60	66	-1	-1
10	14	61	65	-1	-1
10	14	63	47	-1	-1
10	14	67	77	-1	-1
10	14	68	80	-1	-1
10	14	71	76	-1	-1
10	14	72	73	-1	-1
10	14	81	49	-1	-1
10	14	82	92	-1	-1
10	14	85	157	-1	-1
10	14	87	54	-1	-1
10	14	90	152	-1	-1
10	14	91	52	-1	-1
10	14	94	98	-1	-1
10	14	97	57	-1	-1
10	14	99	132	-1	-1
10	14	100	78	-1	-1
10	14	107	102	-1	-1
10	14	108	103	-1	-1
10	14	111	112	-1	-1
10	14	113	105	-1	-1
10	14	114	120	-1	-1
10	14	116	122	-1	-1
10	14	118	151	-1	-1
10	14	121	115	-1	-1
10	14	124	123	-1	-1
10	14	125	119	-1	-1
10	14	129	127	-1	-1
10	14	131	130	-1	-1
10	14	135	126	-1	-1
10	14	137	133	-1	-1
10	14	139	145	-1	-1
10	14	142	36	-1	-1
10	14	144	146	-1	-1
10	14	147	140	-1	-1
10	14	149	143	-1	-1
10	14	150	138	-1	-1
10	14	153	156	-1	-1
10	14	154	160	-1	-1
10	14	155	161	-1	-1
10	14	158	162	-1	-1
10	14	159	88	-1	-1
10	14	164	163	-1	-1
10	14	167	201	-1	-1
10	14	168	290	-1	-1
10	14	169	128	-1	-1
10	14	172	171	-1	-1
10	14	174	229	-1	-1
10	14	175	203	-1	-1
10	14	178	272	-1	-1
10	14	186	204	-1	-1
10	14	187	189	-1	-1
10	14	190	210	-1	-1
10	14	193	185	-1	-1
10	14	194	198	-1	-1
10	14	195	182	-1	-1
10	14	196	206	-1	-1
10	14	199	292	-1	-1
10	14	200	209	-1	-1
10	14	202	181	-1	-1
10	14	205	176	-1	-1
10	14	207	286	-1	-1
10	14	208	188	-1	-1
10	14	216	74	-1	-1
10	14	221	276	-1	-1
10	14	223	278	-1	-1
10	14	226	263	-1	-1
10	14	230	70	-1	-1
10	14	237	197	-1	-1
10	14	243	242	-1	-1
10	14	244	241	-1	-1
10	14	245	240	-1	-1
10	14	246	173	-1	-1
10	14	247	256	-1	-1
10	14	249	253	-1	-1
10	14	250	101	-1	-1
10	14	252	255	-1	-1
10	14	254	251	-1	-1
10	14	259	260	-1	-1
10	14	261	258	-1	-1
10	14	262	257	-1	-1
10	14	265	264	-1	-1
10	14	267	227	-1	-1
10	14	268	281	-1	-1
10	14	271	177	-1	-1
10	14	273	217	-1	-1
10	14	274	233	-1	-1
10	14	275	248	-1	-1
10	14	279	83	-1	-1
10	14	282	269	-1	-1
10	14	283	39	-1	-1
10	14	284	232	-1	-1
10	14	287	95	-1	-1
10	14	289	280	-1	-1
10	14	291	288	-1	-1
11	1	38	145	-1	-1
11	1	39	93	-1	-1
11	1	52	57	-1	-1
11	1	55	68	-1	-1
11	1	66	160	-1	-1
11	1	69	61	-1	-1
11	1	74	107	-1	-1
11	1	85	37	-1	-1
11	1	87	99	-1	-1
11	1	89	161	-1	-1
11	1	92	162	-1	-1
11	1	98	53	-1	-1
11	1	100	71	-1	-1
11	1	103	94	-1	-1
11	1	108	76	-1	-1
11	1	114	97	-1	-1
11	1	115	40	-1	-1
11	1	116	137	-1	-1
11	1	119	134	-1	-1
11	1	122	56	-1	-1
11	1	123	136	-1	-1
11	1	124	44	-1	-1
11	1	131	77	-1	-1
11	1	135	36	-1	-1
11	1	142	51	-1	-1
11	1	143	113	-1	-1
11	1	144	154	-1	-1
11	1	146	104	-1	-1
11	1	147	73	-1	-1
11	1	155	86	-1	-1
11	1	156	47	-1	-1
11	1	157	45	-1	-1
11	1	163	75	-1	-1
11	1	165	83	-1	-1
11	1	166	150	-1	-1
11	1	168	242	-1	-1
11	1	169	254	-1	-1
11	1	171	211	-1	-1
11	1	172	120	-1	-1
11	1	173	288	-1	-1
11	1	174	102	-1	-1
11	1	175	125	-1	-1
11	1	176	152	-1	-1
11	1	177	121	-1	-1
11	1	178	82	-1	-1
11	1	179	224	-1	-1
11	1	180	33	-1	-1
11	1	181	229	-1	-1
11	1	182	285	-1	-1
11	1	183	218	-1	-1
11	1	184	263	-1	-1
11	1	186	272	-1	-1
11	1	189	58	-1	-1
11	1	190	273	-1	-1
11	1	192	199	-1	-1
11	1	194	35	-1	-1
11	1	195	269	-1	-1
11	1	196	201	-1	-1
11	1	197	148	-1	-1
11	1	198	132	-1	-1
11	1	200	230	-1	-1
11	1	203	221	-1	-1
11	1	205	212	-1	-1
11	1	206	191	-1	-1
11	1	207	286	-1	-1
11	1	208	95	-1	-1
11	1	209	62	-1	-1
11	1	210	127	-1	-1
11	1	214	258	-1	-1
11	1	215	282	-1	-1
11	1	216	112	-1	-1
11	1	217	67	-1	-1
11	1	219	78	-1	-1
11	1	222	60	-1	-1
11	1	223	59	-1	-1
11	1	225	204	-1	-1
11	1	226	126	-1	-1
11	1	227	41	-1	-1
11	1	228	50	-1	-1
11	1	232	274	-1	-1
11	1	233	292	-1	-1
11	1	235	72	-1	-1
11	1	236	153	-1	-1
11	1	238	151	-1	-1
11	1	239	291	-1	-1
11	1	240	96	-1	-1
11	1	243	42	-1	-1
11	1	244	105	-1	-1
11	1	245	231	-1	-1
11	1	246	101	-1	-1
11	1	247	139	-1	-1
11	1	248	167	-1	-1
11	1	249	110	-1	-1
11	1	250	79	-1	-1
